id,name,email,phone,status,created_at
user-a296a891-b126-44e1-a271-9228cc28b3bc,Gina Green,gina.green.a296a891@example.com,+15550000913,active,2024-08-01T00:00:00
user-7c2a3f62-d757-4322-a213-921d7c370838,Kevin Evans,kevin.evans.7c2a3f62@example.com,+15550000914,active,2024-08-01T00:00:00
user-c0ec2b5c-22e2-4010-a8f9-94431d5860c7,Edwin Marquez,edwin.marquez.c0ec2b5c@example.com,+15550000915,active,2024-08-01T00:00:00
user-8e119f8a-036b-4da9-bbae-98ab4fb61e2f,Jeffrey White,jeffrey.white.8e119f8a@example.com,+15550000916,active,2024-08-01T00:00:00
user-834105ff-e792-4a6f-be6d-fb89b4d75d4a,Brett Santiago,brett.santiago.834105ff@example.com,+15550000917,active,2024-08-01T00:00:00
user-120d57b9-de14-4717-aefe-ab126645435d,Mary Nicholson,mary.nicholson.120d57b9@example.com,+15550000918,active,2024-08-01T00:00:00
user-26ebc43f-cfbf-4fa1-9c7f-9134871f7b65,Thomas Horne,thomas.horne.26ebc43f@example.com,+15550000919,active,2024-08-01T00:00:00
user-2d4e6ed6-f081-4049-b92a-7792dbe97b89,Derek Hunter,derek.hunter.2d4e6ed6@example.com,+15550000920,active,2024-08-01T00:00:00
user-73b79064-9e0d-4b3f-87d0-6ab33593b492,Douglas Burgess,douglas.burgess.73b79064@example.com,+15550000921,active,2024-08-01T00:00:00
user-4dba6ec7-4085-4058-9f0e-5109b846f1c1,Wyatt Hickman,wyatt.hickman.4dba6ec7@example.com,+15550000922,active,2024-08-01T00:00:00
user-abf52e51-d999-45fd-a6b0-6a9cd018fb47,Eddie Brown,eddie.brown.abf52e51@example.com,+15550000923,active,2024-08-01T00:00:00
user-eccb6e23-700f-4b9e-803e-9c681f12dd9e,Jeffrey Lopez,jeffrey.lopez.eccb6e23@example.com,+15550000924,active,2024-08-01T00:00:00
user-3d6f18db-a49c-4563-9445-68d4e02bd664,David Thompson,david.thompson.3d6f18db@example.com,+15550000925,active,2024-08-01T00:00:00
user-df8c3dd7-4bc5-4996-98e5-18e7ec0046e9,Samantha Humphrey,samantha.humphrey.df8c3dd7@example.com,+15550000926,active,2024-08-01T00:00:00
user-e8014144-a99b-4ca2-8418-56404aee2f08,Michael Flores,michael.flores.e8014144@example.com,+15550000927,active,2024-08-01T00:00:00
user-82205f5f-43a1-4172-aab8-523ed6a89f26,Shaun Berry,shaun.berry.82205f5f@example.com,+15550000928,active,2024-08-01T00:00:00
user-51e5a1ad-d8d2-4387-82fe-860a54c87f4b,Brittney Baird,brittney.baird.51e5a1ad@example.com,+15550000929,active,2024-08-01T00:00:00
user-d0c20886-5575-4356-8218-337197faa2fb,Chad Garcia,chad.garcia.d0c20886@example.com,+15550000930,active,2024-08-01T00:00:00
user-8f054a96-7920-42dc-b286-f6980ea8dbeb,Don Valencia,don.valencia.8f054a96@example.com,+15550000931,active,2024-08-01T00:00:00
user-e4d6980c-4b68-4255-97a5-2540f5ef35bc,Kimberly Schneider,kimberly.schneider.e4d6980c@example.com,+15550000932,active,2024-08-01T00:00:00
user-9f72b282-1f70-450b-988f-9b3029fa121e,Christina Hall,christina.hall.9f72b282@example.com,+15550000933,active,2024-08-01T00:00:00
user-4c11a926-7100-4d06-8910-5b0d5f3d7e9a,Jaime Hester,jaime.hester.4c11a926@example.com,+15550000934,active,2024-08-01T00:00:00
user-099dd9b8-0a76-482f-92e1-f754d25d5aee,Krista Young,krista.young.099dd9b8@example.com,+15550000935,active,2024-08-01T00:00:00
